idx,class,conversation
2918,직장 내 괴롭힘 대화,"지금 너 뭐하냐 지금 뭐해
네, 맞아요.
일을 그렇게 하는 게 어디 쉽겠어?
제가 이 자리에서 꼭 말씀드리고 싶은 것은 다음에 또 다른 분들에게 기회를 주기 위해서입니다.
말로만 여러 번 해 봤지만 결론은 안 났어
죄송해요 선생님 오늘은 제가 좀 일찍 자리를 떠야 할 것 같아서요.
벌써 몇 번째야? 한 달에 한번씩 나오는 거야
아무도 안 알려줘서.
그러니까 그거는 핑계일 뿐이지
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다."
2919,직장 내 괴롭힘 대화,"지금 바쁘다 보니 휴가를 낼 시간이 없다.
저희 딸이 지금 많이 위독해요 부장님.
휴가는 중요한 시기에 다른 가족들 있지 않나.
제가 맡은 일 다 했습니다. 내일 귀국해서 바로 결제하면 됩니다.
너 저번에 실수한 거 내가 위에다가 보고 안한 거 알지? 근데 지금 이렇게 사람을 배신해?
아니 그게 아니라 그냥 평소처럼 학교를 가면 괜찮아.
사람 이렇게 배신하는 거 아니야 자식 아픈 건 아내나 부모님한테 부탁하면 되는 일이고.
딴 가족들은 지금 할 일이 다른 게.
지금 회사가 중요한 거 알지? 휴가 요청 철회하겠어.
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다."
2920,기타 괴롭힘 대화,"그.러.면 돌려줘 안 돌려줄 거야.
뭘 좀 돌.려.줘.요.
내 말을 무시하지 마.
그럼 말을 똑바로 해 가지고 뭐 할 수 있나?
너 왜 말을 더듬는 거야?
그러니까 놀림을 당하는 거야.
앞으로는 말을 많이 하는 연습을 해야겠다
나도 일.부.러.기.는.거 알지.야
응 우리가 이걸 대신 써 줄게 그럼.
너한테 그렇게 큰 상처 주고 싶진 않아."
2921,직장 내 괴롭힘 대화,"너 그거 들었어? 대학 다닐 때 얘기야.
남자 관계가 복잡할 줄 아랐어.
남자들만 모여 있는 곳에서 살았는지 외로움을 많이 타는 것 같더라
제가 무슨 말을 하면 되는 건가요?
아니 뭐 그런 건 아니고.
혹시 혜윤씨가 찔린 것은 아닌가?
아니요 제 이름이 호명된 것 같아요.
왜 남의 의견을 듣지 않고 따라 하는가.
그렇지 상호 씨한테 관심이 있어 보이는데 밥이라도 먹고 오지.
네? 그게 무슨 의미로 말씀을 하신 겁니까?"
2922,갈취 대화,"동생아 나한테 돈 좀 빌려줘.
저번에도 빌려 갔었는데 이번에도 마찬가지죠.
야 그건 저번에 얘기한 것이고 지금은 그 전에도 하셨어요.
얼마 정도 되나요 그 사람들?
내가 원하는 정도로 그냥 많이 해.
아 저번이랑 동일한 건 없어요
전처럼 반복하지 말고 할 말을 하면 그때 좋은 말로 시작해라.
아직도 안 주시는 이유가 뭐죠?
하 진짜 너 때문에 내가 너무 죽고 싶다.
알겠어요. 자기가 무슨 짓을 해도 문제가 없다는 걸 아니까."
2923,기타 괴롭힘 대화,"아픈 곳이 아파?
아 그러니까 부침가루를 섞으면 괜찮은데 부침가루가 없으면 그냥 밀가루만 섞으셔도 돼요
오 표정 짓는 거 보니까 진짜 심각하네.
아 미안하다 상처 안 나게 하는 방법도 없고
하지마. 하지마. 하지마.
이제 니가 나를 때릴 차례야.
아 안 할 거야 왜냐면 너무 젊었을 때부터 시집을 가셔서
친구들끼리 서로 감정 상할 일 없어
맞아 맞아 진짜 때릴 거야 최소한 세게 때릴 거야
자 이제 완성된 것을 시험해 보도록 하겠습니다.
이제 네 살짜리 먹은 애가 무슨 낯짝이 저리 빨개?
하 진짜 하지마. 너무 늦어서 못 간다고."
2924,갈취 대화,"어서오세요 MBC '인기가요'에 출연한 가수 신지, 김동률, 김건모 등의 가수가 무대에 선다.
이 시간에는 혼자 일하시나요?
아 오늘은 원래 안 계시는데 사장님이 일이 있어서요.
잘됐다 싶은 생각이 근데 드는 게 시간이 제일 빨리 가기 때문이야
지금 뭐 어떻게 해야 할지 모르겠어요 선생님.
조용히 이 가방에 다 넣고 빠져나오라.
네, 이게 뭐 특별한 게 있나요?
철궤를 확 열어서 내용물을 빠짐없이 다 넣으라고 해.
비밀번호를 몰라서 못 열고 있는 게 너무 심해요
닥쳐 내가 몰라서 그러는 줄 알아? 비상키 있잖아 그걸로 열어서 빨리 다 담아 줄게"
2925,갈취 대화,"야 다음에 내가 밥 살게 이번만 내가 줄게.
저번에도 내가 그랬잖아.
이제 몇 년 뒤면 내가 네 나이가 되는 거야?
이런 적이 한 두 번이 아니잖아.
내가 언제 시간을 냈어?
이번엔 너가 내 말 안 들을 때 내가 더 많이 혼내야 해.
가만 보니까 너 내가 너무 편하게 해줬잖아
갑작스레 무슨 말이야 갑자기
맞기는 하는데 데면데면하게 되면 돈을 내던가 그러지 않아.
응 내가 낼 거는 내가 안 낼 거니까"
2926,기타 괴롭힘 대화,"이번 주 토, 일에 시간 낼 수 있지?
어머니 저 그날은 동창회가 있어서 갈 거거든요.
얘는 엄마 말 안 듣고 뭐 하는 거야?
그게 아니라 그건 우리가 할 수 있는 게 아니야.
친구들이랑 근교로 놀러 가기로 약속 했으니까 운전 좀 해라.
어머니 저도 동창들 만날 때 그 날은 꼭 참석해야 하는데.
엄마가 그러면 네가 어떻게 가정교육을 잘 받고 자란 건지 알아?
예 어머니. 제가 가서 모실게요.
첫 번째 단추를 잘 꿰어야 다음 번에도 할 수 있지.
네. 감사합니다 어머니."
2927,기타 괴롭힘 대화,"나랑 후배 오빠랑 밥 한번 같이 먹어야 하는데.
죄송해요 선배. 저는 선배한테 별로 관심이 없어요.
어 선배가 사준다고 하면 그냥 감사하다고 하고 끝내면 되는 거야.
선배한테 밥 얻어 먹을 이유 없다는 식의 얘기는 좀 아니라고 보고요.
아니 내가 성희롱을 했는데도 나를 범죄자로 생각해?
그렇게 들리시면 죄송합니다만 저는 그런 게 싫어요.
내가 그렇게 하면 잘 튕기는 것도 좀 그래야 대학생활 재미가 있을 것 같아
선배가 이렇게 하면 협박 아니에요?
협박처럼 들리긴 하는데 실제로 그렇게 될 확률이 높아.
그렇게 되면 저도 가만히 있지 않을 겁니다."
2928,직장 내 괴롭힘 대화,"하진씨의 경우에는 몸에 열이 오르거나 땀이 많이 나오거나 그렇지는 않아요
네? 무슨 일이 있으세요 지금?
하진씨 옆에 있는 규진씨도 같이 만나?
아 네. 교통이 좀 불편해서 오래 못 갈 것 같아.
와 이 양반 집에서 살 때는 진짜 얌전했는데 지금은 어디 가고 없네.
네? 무슨 말씀을 그렇게 많이 하셨어요
회사에서 제일 인기 많은 사람이 남자인데 여자한테는 조금도 관심을 주지 않는 거야?
차장님 말씀이 너무 심하셨어요.
아니 그동안 한 행동이 내가 보기에 너무 웃겼기 때문에 다른 사람들이 보면 뭐가 뭔지 알 것도 같아.
다른 사람들은 비밀을 지킬 테니 저만 알고 계세요?
자기가 이거 보고서 하나 써보고 나중에 알려주는 식으로 하지 말고 비밀로 해달라는 거야?
네 그래서 이제 시간이 좀 지난 것 같아서 조금 일찍 나왔어요."
2929,협박 대화,"우리 형님은 자식을 아들 딱 한 명만 낳았어요.
나 지금 네 살인데 나이가 삼십 칠 세까지 됐
지금 902호에 살고 있는 사람은 누구인가.
나 네 맞는데 왜 그러십니까 왜
내가 802호 사는데 뛰지말라고 다리를 다치기 전에 찢어놨어
내가 뛰지 않은 것은 뛸 기회가 없었기 때문이다.
한번만 더 뛰어도 되는 건데 뭐 하러 거기까지 가.
나를 협박하는 겁니까 신고하는 겁니까
지금 죽고 싶으면 신고해 지금 죽더라도 끝까지 복수할 거니까.
나 진짜 상대할 수 없어요."
2930,협박 대화,"전에 얘기했던 것들 준비 다 됐어?
아니 선생님. 시간을 조금만 더 주세요.
저번에도 그랬듯이 이번에도 그럴 것이다.
또 원래 300개만 준비해 주셨다고 했는데 300개를 더 추가로 요구하시는 건 좀 과도하지 않습니까.
그래? 정말 많은 것을 바란 건 아니지?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
너나 니 와이프나 자식들 장기라도 팔아서 준비해.
예.? 그것도 아니고 그냥 특별한 이유가 있습니까?
왜? 내가 직접 안 하고 요리해줄까?
오늘까지 꼭 갚아 드릴 것을 약속하겠습니다."
2931,갈취 대화,"이 친구가 새로 들여온 장난감 이름이 뭐야?
이거 다이아몬드 목걸이인데 정말 예뻐.
뭐 다이아 목걸이가 그렇게 예쁘다고는 하는데.
응 엄마가 이거 선물로 줬잖아.
나한테 이거 좀 빌려달라고 해서 자랑하고 싶다고.
엄마가 이것을 주셨는데 이걸 그냥 주면 난 안 된다고.
엄마가 안 보여주면 내가 다 보여줄게.
엄마가 이걸 보면 정말 실망할 것 같아.
야 좋은 말로 할 때 빌려주지. 나 좀 빌려준다.
빨리 돌려줘야 하는 게 한 시 반쯤 지난 것 같아."
2932,직장 내 괴롭힘 대화,"식사를 어떤 식으로 해?
이 대리도 함께 갈 거야?
네 저도 마찬가지로 예 저도 한 번 도전해 보고 싶습니다.
할 일은 다 한 거네?
아직도 그는 부족한 점이 뭔지 많이 지적받고 있다.
할일도 아직 안끝났는데 밥은 생각나시고? 그러니까 일을 그따위로밖에 못 하지
잘못한 게 뭐요 선생님?
이제는 더 이상 말하기도 싶지 않으니까 어떻게 할까 생각을 좀 해봐야겠다
네 일마저 다 할 수 있을 것 같습니다.
당연한 얘기를 이렇게 해야 이해를 할 수 있어."
2933,갈취 대화,"경수씨 제 통장으로 돈을 입금해주시면 제 나체사진을 유포하겠습니다.
너무 하십니다 정말.
사진이 유출된 까닭으로 고통을 겪으실까 봐서 그냥 드릴까요?
저는 돈이 없으니까 제 사진을 한번 봐주세요
경수씨의 결정을 존중해 드리고 그에 따른 진실한 정보를 전달해 드리겠습니다.
얼마나 지워드릴 수 있을까요 선생님?
이 계좌번호로 100만 원을 입금해 주시면 됩니다.
제가 돈을 낼 시간이 있기는 한지 물어보고 싶어요.
3일이 지난 후에 입금이 되지 않으면 얼굴도 못 들고 다니게 확실히 해 놓겠습니다.
네 제사진 무단으로 퍼가지 마시고요 계좌번호 불러주세요"
2934,갈취 대화,"어이 거기서 멈춰봐 좀 빨리 말해
네, 맞아요. 그런데 큰형님은 딸만 셋을 둔 거예요.
맞아 여기 너 말고 다른 사람이 있지는 않아
아. 지금 무슨 일이 있으세요?
내가 차비가 없어서 못 가는 거야.
네 맞아요 그런데 신기한 게 간접적으로 알게 된 친구들이랑 더 친한 거예요
아 몰라 언니 좀 빌려줘 그런 식으로 하면 안 되는데
제가 왜 그런 생각을 못 했죠?
갚아 줄 테니 그냥 줘 근데 내가 갚아야 되는 것도 아니고
죄송합니다. 이곳이 아니라 다른 곳에 있었습니다."
2935,직장 내 괴롭힘 대화,"자 이제 다들 푹 쉬시고 다음 주 월요일에 다시 만나요
그럼 이만 실례하겠습니다.
너는 남아 있는 시간이 많지 않아.
네, 맞아요."" 운도 따르고 자기가 원하는 것도 있고 모두 자기 마음대로 되는 세상이 정말 좋거든요.
일 더 추가하는 건 너한테 좋지 않은 거야
무슨 말씀을 하신 겁니까 이 사람들?
일 제일 못 하는 게 너니까 그만큼 더 열심히 해.
지난 번에도 잘했다며 칭찬을 많이 받았잖아요.
응 우리는 반티를 입지 않았었지
저는 이만 물러나도록 하겠습니다.
회사 잘 옮겨서 취직 잘 될 거야?"
2936,협박 대화,"눈을 왜 그렇게 못 뜨냐 진짜 죽고 싶다
네 이게 이제 좀 식고 나서야 무칠 수 있으니까
나 기분 나쁜데 왜 쳐다보지 않아?
제가 언제 시간을 낼 수 있을까요?
반으로 접어 죽이던가 하지.
왜 그러냐면 너무 젊었을 때부터 시집을 가셔서.
너 패면 내가 기분이 나쁠 것 같은데
저를 좀 보내주세요 제가 좀 보내주세요
죽기 전에 사과를 해야지 그래야 살 수 있지.
죄송해요 선생님 오늘은 제가 좀 일찍 자리를 떠야 할 것 같아서요."
2937,갈취 대화,"친구야 너 이 신발 너무 마음에 들어
응 이번에 엄마가 새로 사준 거야
나 그거 몇 일 안 신고 버릴 거야 그러면.
안 그러면 내가 지난번에 빌린 바람막이를 아직도 갖고 있거든
야! 저번에 미안하다고 했잖아. 이번에 며칠만 신어보자. 학교생활 힘들게 해줄까?
아니. 그게 아니라 그냥 평상시와 같이 등교를 하면 괜찮아.
한 달만 신고하면 돌려준다잖아.
이번에는 진짜로 돌려줘야해.
응 내가 운동화 신고 가는 건 아니니까 걱정하지 않아도 돼.
응 그래 우리는 반티를 없었죠"
2938,협박 대화,"엄마 몇 시에 시간 낼 거야?
네 그래서 오늘은 간단하게 간장 양념을 만드는 법을 알아보도록 하겠습니다.
저기 놀이터에 있는 아이가 웃는 모습이 너무 귀엽
우리 아이 근처에는 얼씬도 하지 마세요.
그럼 이제 내일 저녁에 여기로 와.
그것은 좀 곤란한데요 선생님.
아이의 목숨을 어떻게 생각해?
아이 하나만 예를 들어 주십시오.
아이 목숨 생각하는 거 알지?
생각을 좀 여러 방면에서 해 볼게요."
2939,협박 대화,"야 너 지금 뭐하냐 표정 어쩔 거야
왜 그러냐면 너무 젊었을 때부터 시집을 가셔서.
이게 왜 자살하려고 하는 거지?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
이게 최근에 풀어주니까 꼭대기까지 올라왔다고 한다.
제가 정신을 못차리고 있는 것 같습니다 죄송합니다.
너 지금 배곯는 거 알지? 빵을 두 개나 먹었잖아
네 괜찮습니다 용서해 주세요 용서해 주셔도 됩니다
니가 배가 고프니 머리도 안돌아가는거 같으니 배를 채워야지 오늘 여기서 배터저 죽든지 맞아 죽든지 선택해 줘
잘못한 게 있으면 바로 지적하고 잘못한 게 있으면 바로 지적하겠습니다."
2940,갈취 대화,"어이 이 양반 나 이만원만 받으면 안 돼요?
뭐에 쓰려고? 어디에 쓰려고?
그런 거 묻지 말고 그냥 만원만 주세요 이렇게 얘기하세요.
니가 무슨 근거로 나한테 만원을 줬냐?
아 담배 한 갑에 만 원 달라고요.
요즘 애들은 겁이 많아서 진짜 큰일 날 때만 조심조심하고.
아 좋은말 할때 빨리 줘.
야 그냥 확 때려 부수자.
뭐야 그 몽둥이를 맞고도 얼얼하다는 거야?
조금만 더 힘을 실어 주면 좋을 텐데."
2941,갈취 대화,"이거 진짜 예쁘다고 생각했는데 지금은 안 보이네?
어제 구입한 게 얼마 안 되는 거야?
응 가격이 싸긴 싸. 그렇지?
응 가격이 좀 높긴 했어 근데 뭐 어쩔 수 없지
아니 나도 이거 갖고 싶었던 거 아니었어?
그.그래서? 나는 세 시간 정도 올렸다가 바로 취소했거든
뭐 그래서 그냥 주면 안 되는데 굳이 나한테 달라고 하는 거야
이거 진짜 비싼 거야 제값 주고 샀지
내가 알바생이라 돈은 못 받고 그러나 봐.
엄마한테 나 진짜 많이 혼나고 왔어."
