idx,class,conversation
2779,기타 괴롭힘 대화,"길동아, 내가 머리 될 것 같아?
알아내려고 하는데 왜 그러세요?
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼,
아니, 에이, 내버려.
자, 공부할 게 없어.
가세요.
나는 떠나고 싶지 않아.
..
공부하지 마, 성적이 벌써 인생을 망친 것 같지 않아?
.."
2780,갈취 대화,"야, 친구 잠깐만 와 봐.
뭐야, 나?
그래, 너 말고 다른 사람이 있어.
그래, 에이.
귀하는 비쌉니다. 착용할 수 있습니까?
엄마가 사주셨어요.
그렇게 해달라고 하는 건 아니에요.
아, 그래.
글쎄요, 신발이 예쁘네요, 다음 주까지 빌릴게요.
어."
2781,협박 대화,"죽겠다.
조심할게.
이러는 게 믿기지 않아, 이러는 게 믿기지 않아.
죄송합니다.
한 번만 더 시끄러우면 불을 붙여요.
신고하기 전에 저리로 내려가세요.
안 될 것 같은데 오늘 밤 조심해.
날 위협하는 거야?
그래, 다 죽일 거야.
이거 하지 마."
2782,협박 대화,"이게 할 수 있는 유일한 방법이야.
죄송합니다.
죄송합니다, 그게 다인가요?
죄송합니다.
너 같은 걸 죽이고 다른 사람을 쓸 수 있어.
죄송합니다.
살려면 조심해.
네, 고객님.
이거 하자.
어."
2783,갈취 대화,"너무 짜증나.
왜 그래, 영희야?
방탄형제들 앨범 아닌가요?
이거 너무 사고 싶었는데 돈이 없어서 좋아하는 옷을 팔아서 샀어요!
뭐 하는 거야?
무슨 소리야, 영희야.
그럼 옷을 팔고 나머지 돈을 줘서 앨범을 사줄게.
돈?
아, 이 돈이 지갑에 있나요?
아니요, 그게 제가 써야 하는 돈이에요."
2784,갈취 대화,"야, 그만해.
형들이 집에 가야 돼 요금이 없어.
돈을 좀 빌려줄 수 있나요? 주머니에 있는 모든 것을 가져가세요.
죄송합니다, 없어요.
그러니까 이게 뭐야.
야, 때리고 싶어?
그렇지 않아요.
어, 아니, 우리도 안 돼.
제발.
그냥 비켜보시는 게 어때요?"
2785,직장 내 괴롭힘 대화,"오늘 오전에 미팅을 정리해서 지금 바로 메일로 보내드려도 될까요?
선생님, 밤 11시입니다.
저는 새벽에 출근해서 일을 찾곤 했습니다.
죄송합니다, 바로 보내드리겠습니다.
그리고 그러고 보니 약국에서 물건을 좀 정리하고 사야 할 물건 목록을 찾아서 바로 보내드린 다음 영수증을 청구하려고 합니다.
선생님, 내일 가서 확인해서 구매해도 될까요?
지금 바로 해, 이거 어떻게 들어왔는지도 눈치채지 마.
죄송합니다, 미팅 정리해서 보내드릴 테니 바로 처리하도록 하겠습니다.
네, 그리고 끝나면 내일 신제품을 홍보할 예정이고, 내일 출근하자마자 뵙겠습니다.
선생님."
2786,협박 대화,"야, 너 저 차 앞에 있어, 자.
네, 그런데 왜 저를 따라오세요?
그냥 운전, 그냥 놓쳐.
아시다시피, 내리세요, 계속 저를 위협하고, 저를 따라다니는 이유를 모르시고, 더 이상 운전할 수 없습니다.
죽고 싶냐, 이 총이 보이냐, 우리나라에 총이 있어 왜 가짜라고 생각해?
좋아, 어디를 가야 할지 말해줘, 너무 멀리 갈 필요는 없을 것 같아.
네가 할 일은 다 있어, 내가 집에 들어가서 폭탄을 세우고 날려버릴 거야.
안 돼, 안 돼.
죽고 싶으세요? 제가 하는 대로 해주세요.
아니, 아니, 아니, 내가 하는 대로 할게."
2787,협박 대화,"이 자식아, 넌 아직도 정신이 없어.
너무 친절해서 못 들어요.
죄송합니다.
몇 번 치면 기분이 좋아지나요?
아무리 노력해도 너희들이 부탁한 일을 할 수 없어.
그 중 하나를 깨는 것은 미친 짓이야.
동생이 있어.
형은?
언니도 안 듣기 때문에.
언니랑 장난치지 마."
2788,협박 대화,"야, 좋은 말 할 때 여기서 찍어.
싫은데.
맞고 싶지 않아?
아니, 선생님.
날 때릴 거야, 안 때릴 거야?
안 맞아요.
안 내렸다고 했지, 안 내렸다고 했지.
왜 그럴까?
끼어들려고 그러지?
내가 줄게."
2789,기타 괴롭힘 대화,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
못 걸어요.
당연하지, 너 마비야.
어떻게 말해야 할지 모르겠어요.
왜 하지 말아야 할 말을 했어?
얘 걸을 수가 없으니까 여기서 나가자.
같이 놀 수 있을까요?
걸으면 안 돼, 젠장 나가.
아, 씨.
그럼 가겠습니다."
2790,기타 괴롭힘 대화,"야, 대머리 독수리 머리 어디 있어?
놀리지 마.
진솔하게 말씀드리는데 왜 그러시죠?
콤플렉스인데 스트레스야 그만해.
싫은데 타코약 가스 오버시 사장님이시네요.
내가 조롱해 줄까?
나 머리가 있는데 놀릴 수가 없어 낙지야.
진짜 못해.
무료로 대머리를 하시나요?
그만해 제발."
2791,갈취 대화,"헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이,
뭐야, 나?
그래, 아이고.
뭘 하는 건지 모르겠어.
우리 지역이야, 누가 지나가네.
그래, 여기?
좋아, 얘야, 오늘부터 통행금지 비용을 지불해야 해.
몰랐어요, 반대쪽으로 갈게요.
모르면 끝이야.
여기 1만 원."
2792,직장 내 괴롭힘 대화,"한번 볼게요.
어.
이 자식아, 나랑 엿먹으려는 거야?
아니, 뭐야.
부장님 보고인데 제 이름이 누락되었는데 저거 하셨어요?
이름을 삭제해 달라고 하셨습니다.
내가 언제야?
엑소 측은 며칠 전 의제에 대해 다소 부정적인 시각이었다고 밝혔다.
다시 뭉치기 전에 나한테 물어봤어야지.
말도 안 돼."
2793,갈취 대화,"지영아, 남길이랑 외도했어?
아니, 뭐야.
제 친구가 지영 씨랑 남길 씨가 모텔에서 나오는 걸 봤다고 들었어요.
저 안 했어요.
이 사진을 봐요, 제 친구가 사진을 찍어서 보내줬어요, 지영이가 결혼해서.
그래서 우리 남편하고 얘기하고 싶어?
너는 내 남자야, 어떻게 그렇게 할 수 있어? 나는 너의 남편에게 말해야 해.
제 개인적인 삶에 대해 이야기하기 위해 왔고, 당신을 다치게 하지 않을 거예요.
꼬리가 길면 발로 밟고 이런 증거가 다 있고 이런 줄 알고 핸드폰에서 픽업한 거예요.
너는 내 개인적인 삶에 대해 잠을 자야 해.
가자, 남편의 직업에 대해 듣고 누가 이기는지 보자."
2794,직장 내 괴롭힘 대화,"사위.
네, 고객님.
보고서를 봤어, 주문이 엉망이야.
죄송합니다.
소니언 학교 어디서 나왔어?
내가 나온 학교는 무슨 상관이 있어?
어디를 반박하는 거야?
아니요, 제 잘못과 무관한 말을 하셨네요.
상관없어요, 대리점에 자격이 없는 사람이 있고, 사찰을 보는 것을 부끄러워하지 않나요?
죄송합니다."
2795,갈취 대화,"야, 오늘 태닝이 좋아, 뭐야?
엄마가 사주셨어요.
그래서 우리가 무엇을 할 수 있는지 봅시다.
아, 안 돼.
이걸로 할게요.
아, 지금 사용하고 계시죠?
아니요, 오늘 방과 후에 그들과 함께 노래를 부를 거예요.
그럼 집에 가야지 엄마 몰라.
내일 엄마한테 줄게, 학교에서 엄마한테 맡길게.
아니, 안 되는데 어머님 못 알아.
좋은 말이 있을 때 빌려주라고 했잖아.
알겠습니다, 내일 주세요."
2796,협박 대화,"나는 네 집 주소의 이름을 다 알고, 내가 가서 다 죽여버릴 거야.
아니, 미안해.
아직도 내가 얼마나 무서워하는지 모르잖아.
아니야, 아니야.
내일까지 제가 할 수 있는 모든 것을 가져오세요.
어.
그 중 하나를 잃으면 장을 잃게 됩니다.
기회를 주는데, 그냥 장기를 파는 거야?
아니요, 내일까지 모두 모시겠습니다."
2797,직장 내 괴롭힘 대화,"저기 새로운 남자친구가 있어?
아니요, 없어요.
그럼 사장님이세요?
너 나보다 20살 안 됐어.
글쎄요, 그것은 많은 돈입니다. 행운을 빕니다.
아, 나 괜찮아.
이번 주말에 뭐 하는 거야?
아, 내 타입이 아니야.
아, 너무 힘들어.
죄송합니다."
2798,협박 대화,"돈 가져가, 이 가방에 넣어.
어.
네가 뭐라도 하면 너는 죽겠고 나도 죽겠네.
네, 여기 있습니다.
뒤에 금고를 열어.
금고 열쇠가 없어요.
받아, 열어!
아, 네, 고객님. 열쇠.
열어서 가져가면 혼자 할 수 있어.
네, 여기 있습니다. 당신의 도움이 필요합니다."
2799,기타 괴롭힘 대화,"여기서 김치는 어디서 얻었어?
여기로 만들어.
만들고 있어?
그래, 왜 그래.
아니, 너무 비어 있어 못 먹어.
그냥 찌꺼기야.
공장에서 하는 것이 더 좋습니다.
아이고, 또 한 번 먹어봐.
다시는 여기로 돌아오지 않을 거야.
얘기하는 대로 해, 공격적이야."
2800,갈취 대화,"아빠, 노트북 좀 사줘요.
이번 달은 좀 힘든데 모아서 3개월 후에 사면 안 될까요?
아, 다른 친구들도 다 있지만, 저만 그런 건 아니에요.
제 딸 때문에 속상하셨나 봐요.
속상하신다고 하지 마시고 구매를 부탁드리는 겁니다.
죄송합니다.
왜 이런 집에서 태어나게 한 거야?
죄송합니다.
미안하다고 말하지 마, 가서 사다 줘, 사다 줘, 훔쳐줘, 아니면 내가 여기서 뛰어 나올게.
헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이,"
2801,기타 괴롭힘 대화,"맡아줘.
아, 네가 말해줘.
뭘 알아?
선생님, 말씀만 해주시면 됩니다.
아무 말도 하지 말고 맡겨라.
무슨 일이신지 말씀해 주세요.
너에 대해 얘기하고 싶지 않아.
먼저 문제를 말씀해 주시지 않으면 선택의 여지가 없습니다.
뭐야, 고객님이 왕이라는 걸 모르잖아.
그런 거 아니야.
지금 바로 맡아주세요."
2802,직장 내 괴롭힘 대화,"이거 한 거야?
아, 아직 안 했는데 다른 일이 있어요.
그 남자는 여기서 뭐해?
네, 고객님.
뭐 할 줄 모르니?
저 대신 작품을 배부해 주시지 않겠습니까?
얘가 해야 되는데 내가 누구를 위해서 해야 되는 거야?
아, 그래.
제대로 해, 어떻게 해야 할지 모르겠어.
어."
2803,갈취 대화,"야, 내일이 내 생일이야.
그런데...
생일 선물을 줄 거 아니야, 친구들, 넌 안 받을 거야?
뭐처럼?
새로운 나이스 스포츠 동상이 저한테 잘 어울릴 것 같아서요.
..
왜요?
너무 비싸네요.
부자라고 하셨잖아요.
아니, 아직.
왜 또 맞고 싶어?
아, 안 돼.
제 친구 생일인데, 일전에 케이크 하나 사주실 수 있나요?"
2804,협박 대화,"이 새끼는 내 정원을 파괴하고 내 신발을 씻었어!
죄송합니다. 신발값은 제가 지불하겠습니다.
당신의 정원은 어떻습니까?
제가 청소해 드릴게요.
이 자식 죽여버릴 거야.
아, 미안한데 내가 진짜 잘 묶고 있는데 없어졌어.
사장님이면 제가 알아서 해드릴게요!
진정해 주세요.
실망시키지 않을게 막아주면 막대기로 찔러줄게.
죄송합니다. 진정하세요."
2805,협박 대화,"남자친구랑 헤어지고 나한테 다시 오잖아.
아니, 남자친구를 떠나지 않을 거야.
지금 당장 다시 연락해 여자친구를 정리하지 않으면 어느 날 아침에 교통사고로 죽을 정도로 당신을 좋아하는 남자친구를 사줄게.
어떻게 이렇게 무서운 말을 할 수 있어?
무섭다면 저한테 다시 오세요.
절대 안 가요.
그러면 남자친구가 죽을 수도 있어.
어떻게 사람을 죽일 것 같아?
정신이 없어, 다시 와!
아니, 아니!"
2806,직장 내 괴롭힘 대화,"누군가의 보고서야!
오늘 중으로 올려달라고 하셨는데 아침에 올려놓았습니다.
그게 할 수 있는 최선이지 않나요?
왜 그러시죠? 알려주시면 다시 쓸게요.
네가 알아서 해야 돼, 내가 다 말해야 돼?
그래, 다시 할게.
점심을 먹으러 가자 점심을 고쳐야 하니까 못 먹어요.
그래, 해 봐.
아직 점심을 못 먹었어?
네, 곧 가져다 드리겠습니다."
2807,기타 괴롭힘 대화,"여기 매니저가 어디 있어요?
사장님, 무슨 일이신가요?
여기서 산 옷이 엉망인데, 돈을 좀 받을 수 있을까요?
죄송합니다만 혹시 영수증이 있으신가요?
해당 영수증은 일종의 영수증으로 이곳에서 구입한 것이므로 반품 부탁드립니다.
커피 얼룩으로 우리가 여기서 하는 일이 그런 건 아닌 것 같아요.
상환을 부탁드립니다.
죄송합니다만, 절차가 있습니다.
매니저에게 전화해야 해요.
진정하세요, 잠시만요."
2808,기타 괴롭힘 대화,"뭐 하는 거야?
나는 방금 새로운 것을 위해 나왔다.
그건 언급하지 않으셨죠?
그래, 그런데 막 걸려서 진짜 리얼 리포팅을 하고 막 제가 새로운 스케줄이 어떻게 되는지 정확히 얘기할 때 그러니까 너무 화가 나는 거예요.
긴장돼, 사랑해 줘야지 그랬잖아.
잘 모르겠어요.
뭐야, 사랑해, 왜 말하지?
아니, 아니, 내가 얘기할 수 있어.
나한테 이러면 안 돼.
죄송합니다, 제가 틀렸어요."
2809,갈취 대화,"야, 여기서 멈춰.
누구시죠?
에이, 말을 많이 하네.
왜 그래요?
가만히 있어, 지갑 줘.
아니요, 돈이 없어요.
죽고 싶었어.
진짜야.
농담이라면 지금 바로 죽을 거야.
몇 달러밖에 없어요."
2810,직장 내 괴롭힘 대화,"사장님, 오셨습니다.
마지막으로 언제 출근하셨고, 이제 작별 인사를 하시나요?
죄송합니다. 오전에 미팅을 진행하고 있습니다.
이게 리더의 문제이고, 조용히 사과만 하면 안 돼요.
죄송합니다.
이게 지겨우는데 이게 검정색 차인가?
네, 검은색이 제 차입니다.
내가 독일 차를 타지 않는 회사로 끌고 가는 걸 보면.
죄송합니다, 내일 가져오지 않을게요.
너는 1부터 10까지 아무것도 좋아하지 않아."
2811,직장 내 괴롭힘 대화,"이번 주말에 출근해야 합니다.
왜요?
공장을 사무실로 옮겨야 합니다.
그럼 다른 사람에게 물어보세요.
왜요?
그날 가족 행사가 있어요.
하사님, 부탁드립니다.
하사님, 힘드실 것 같네요, 죄송합니다.
당신은 나를 인식하지 못해요. 그런 경우 선택의 여지가 없습니다.
나는 네가 이러지 않았으면 좋겠어."
2812,협박 대화,"헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이, 헤이,
누구 있어, 누구 있어?
칼을 통해 자신의 측면을 얻고 싶지 않다면 움직이지 마십시오.
저만 놔두지 말고 그냥 살게 해 주세요.
그냥 내가 말하는 대로 해.
네, 그럴게요.
문을 열고 조용히 집에 가.
네, 그럴게요. 그냥 살게 해주세요.
렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛츠, 렛
네, 잠시만 기다려 주세요."
2813,기타 괴롭힘 대화,"몸처럼 예쁘게 생겼네.
아니, 뭐야.
칭찬이네.
그건 거절할게요.
왜 이렇게 예민해?
그러지 마.
그냥 여자분들이 너무 예민해서 그래요.
불편합니다. 죄송합니다.
농담이야, 나 간다.
휴."
2814,기타 괴롭힘 대화,"맙소사, 냄새가 나네.
에이.
집의 재산인가요, 아니면 물이 없는 건가요?
그런 거 아니야.
왜 그래, 안 보여, 냄새가 나.
너희 왜 그래.
너 때문에 수업 못 가, 짜증 나.
너희들 하지 마, 내가 씻었어.
지하에 가서 확인해 보는 게 어때?
됐어."
